NAME	Description	GSM3118997	GSM3118998	GSM3118999	GSM3119000	GSM3119001	GSM3119002	GSM3119003	GSM3119004	GSM3119005	GSM3119006	GSM3119007	GSM3119008	GSM3119009	GSM3119010	GSM3119011	GSM3119012	GSM3119013	GSM3119014	GSM3119015	GSM3119016
ENSMUSG00000038323	N/A	1160.9	962.42	1146	1209.8	1104.4	1101.6	1132.2	1168.5	1144.6	1164.9	1297.8	1130.6	1315.2	1339	1283.6	1151.3	1198.3	961.47	1275.6	1183.9
ENSMUSG00000038324	N/A	6359.8	6079.7	6207.3	6203.5	6110.7	6472.8	5903	5912.9	6272.5	6015.1	6808.2	6212.6	5858	6357.6	6100.6	6444.6	6731.4	6212.8	6301.7	6009.8
ENSMUSG00000038331	N/A	3342.2	3302.3	3724.1	3483.7	3770.1	3163.3	3260.9	3438	3708	3924.5	3680	3457.3	3508.4	3806.5	3442.7	3506.2	3691.6	3823.3	3677.8	3374.5
ENSMUSG00000038332	N/A	2258.9	2151.7	2121.6	2079.1	2009.7	2202.1	2075.1	2055.3	2089.2	2024.6	2734.5	2701.8	2759.5	2586.2	2707.1	2673.4	3042.2	2812.8	2921.5	2787.8
ENSMUSG00000038335	N/A	1153.6	1136.8	1151.1	1113.1	1149	1045.7	1218.6	1168.5	1295.5	1359.3	1227.6	1190.7	1116.1	1089.3	1085.5	1063	1007.1	1377.2	1158.2	1066.3
ENSMUSG00000038342	N/A	1709.3	1681.8	1743.7	1570.3	1825.8	1661	1711.3	1561.8	1609.1	1657.1	2151	1917.8	1976.3	2035.5	1987.9	2023.2	2035.8	2061.5	1928.9	2013.6
ENSMUSG00000038344	N/A	825.31	772.68	832.33	888.19	876.88	793.41	890.2	827.69	808.16	996.47	1063.8	1054	1170.6	1200	1133.2	1050	991.79	993.52	1035.8	1116.7
ENSMUSG00000038346	N/A	1741.7	1817.5	1754.4	1776.4	1956.6	1835.7	1631.8	1819.6	1867.8	1855.2	2007.9	1882.8	1772.6	2015.3	2022.1	2018.8	1932.9	1911.6	1810.8	1947.7
ENSMUSG00000038347	N/A	344.8	338.3	347.31	384.42	341.27	348.19	369.91	409.74	383.13	324.71	348.18	345.51	426.55	307.76	323.12	363.5	374.61	368.56	317.64	316.65
ENSMUSG00000038349	N/A	1046.6	972.11	995.02	1061.6	1006.8	980.63	1095.9	1015.7	938.66	1112.8	1328.1	1315.3	1799.8	1275.6	1442.9	1322.2	1760.2	1367.7	1395.2	1368.7
ENSMUSG00000038351	N/A	5536.3	5223.9	5464.7	5496.2	5697.4	5739.9	5107	5318.4	5841.5	5115.4	5152.6	4957.4	4759.6	5509.9	4894.5	5320.8	5527.8	4789.4	5064.3	5345.5
ENSMUSG00000038352	N/A	70.305	64.592	59.67	60.301	60.671	62.787	72.599	77.186	68.245	64.198	59.177	49.203	55.688	37.795	53.605	46.343	60.643	43.36	48.979	54.282
ENSMUSG00000038354	N/A	471.96	403.7	444.21	502.51	491.05	471.48	415.72	479.54	514.83	490.33	448.65	426.42	466.84	465.69	464.58	492.4	463.65	476.96	413.44	421.33
ENSMUSG00000038357	N/A	0.61134	1.6148	0	1.2563	1.896	0	0	0	0	5.5825	0	0	0	0	0	0	0	0.94262	2.8811	1.2924
ENSMUSG00000038365	N/A	908.46	616.85	821.11	721.1	752.7	915.56	711.3	803.06	676.46	677.34	773.43	665.87	876.8	862.53	684.96	837.07	898.14	776.72	832.64	761.24
ENSMUSG00000038366	N/A	5480.7	5506.4	5932.9	6204.7	5442.3	6011.6	5856.3	6360.4	6122.9	5408.5	5367.3	4993.5	5047.5	5805.5	5140.2	6147.7	5638.3	5728.3	5672.2	5474.7
ENSMUSG00000038368	N/A	2298	1724.6	1659.6	1344.2	1519.6	1682.7	1957.6	1730.9	1461.9	1585.4	2094.6	1787.7	1920.7	1325.5	1797.3	1876.9	1616.6	1933.3	1743.8	1470.8
ENSMUSG00000038369	N/A	3754.9	4166.2	4239.2	4342.9	4504.8	3913.4	4033.6	4191	4080.3	4512.5	3988.3	3900.1	4148.2	4053.5	4532.6	3971	3987.9	4065.5	4328.9	4324.5
ENSMUSG00000038370	N/A	1871.9	1969.2	1996.7	1574.1	2573.8	1748.9	2153.8	2290.9	2175.5	2192.1	1570.3	2240.4	1729.9	1722.4	2372	1422.2	1682.7	1945.6	2361.8	2366.4
ENSMUSG00000038371	N/A	2420.9	2339	2132.3	2390.7	2446.7	2351.7	2707.8	2318	2035.4	2475.8	2705.6	2634	2767.8	2251.5	3170.2	2819.7	2541.7	2645	2808.4	2736.1
ENSMUSG00000038372	N/A	234.14	264.83	258.57	214.82	259.75	240.88	275.7	293.14	257.41	252.14	268.36	273.35	257.11	272.66	288.87	273.71	276.35	286.56	272.27	264.95
ENSMUSG00000038374	N/A	646.8	733.92	771.64	667.08	746.06	707.79	687.96	769.39	648.92	693.16	803.71	804.74	727.5	737	787.7	782.04	653.26	768.23	785.11	774.17
ENSMUSG00000038375	N/A	6068.8	6648.1	6628.5	6747.5	7044.4	7103	7206.3	7007.5	7017.2	7073.9	7450.8	6925.5	7848.5	7996.3	7972.3	7178.9	8025.7	7985.8	7591.8	8169.4
ENSMUSG00000038379	N/A	9.7815	12.111	10.71	11.306	11.376	10.274	11.236	4.9267	10.775	11.165	8.2573	14.214	9.4789	9.4487	10.423	2.8964	10.747	13.197	7.2028	11.632
ENSMUSG00000038383	N/A	986.71	1060.1	1029.7	1082.9	1080.7	1009.2	1057	1010	1050	1165.8	1065.2	1060.6	919.45	963.77	1151	961.62	1001.8	1117.9	997.59	1080.5
ENSMUSG00000038384	N/A	1631.7	1830.4	1691.2	1801.5	2007.8	1760.3	1582.5	1782.7	2030.6	1775.2	1831.7	1829.2	1578.2	2247.4	1900	1688.6	1906	1689.2	1746	1640.1
ENSMUSG00000038387	N/A	253.71	251.91	219.81	255.02	221.83	253.43	236.81	216.78	232.27	212.13	210.56	251.48	203.8	209.22	235.27	198.41	254.86	242.25	201.68	208.08
ENSMUSG00000038388	N/A	813.09	821.12	784.39	844.22	720.46	869.89	897.12	835.9	784.22	869.01	795.45	886.74	1037.9	917.87	811.53	783.49	905.81	1037.8	885.95	984.83
ENSMUSG00000038390	N/A	5679.4	4814.5	4979.2	4810.3	4642.3	5929.4	4522.8	4907	5065.7	4744.2	5543.4	4747.5	4110.3	4714.9	3914.7	5665.5	5693.6	4710.3	4942.6	4000.1
ENSMUSG00000038393	N/A	482.35	704.05	599.76	738.69	678.75	602.76	690.56	778.42	857.25	654.08	616.55	708.52	802.15	761.29	851.73	585.08	812.16	927.53	721.72	926.67
ENSMUSG00000038398	N/A	1173.8	1124.7	1172	1193.5	1195.4	1139.3	1119.2	1248.1	1159	1129.5	1011.5	925.01	1093.6	997.51	1058.7	1086.2	1068.6	1041.6	1029.3	1039.1
ENSMUSG00000038400	N/A	2265	2596.6	1955.4	2038.9	2643.9	2704.4	1860.8	1987.9	3093.8	2400.5	1735.4	2094.9	1543.9	2462.1	1928.3	2098.5	2337.5	2112.4	1918.8	2034.3
ENSMUSG00000038402	N/A	112.49	130.8	128.01	115.58	156.42	160.96	135.69	136.31	160.44	124.68	88.078	101.69	118.49	133.63	111.68	82.549	124.36	95.204	92.916	122.78
ENSMUSG00000038403	N/A	70.916	59.747	61.201	51.507	54.035	65.071	71.735	83.755	65.85	54.894	20.643	15.307	34.361	22.947	31.27	27.516	33.776	33.934	38.175	36.188
ENSMUSG00000038406	N/A	721.39	755.72	640.57	574.12	571.63	703.22	459.8	864.64	812.95	615.93	591.77	446.1	592.43	626.31	410.97	1039.8	811.39	583.48	819.68	355.42
ENSMUSG00000038408	N/A	4.2794	2.4222	3.57	2.5125	0.94798	1.1416	4.3214	3.2845	5.9864	0	1.3762	0	0	0	0	0	0.76764	0	2.8811	0
ENSMUSG00000038412	N/A	973.26	1116.6	1248	812.81	847.49	994.33	1040.6	1236.6	766.26	1051.4	1084.5	1093.4	1216.9	905.72	972.34	1032.6	895.07	1093.4	1166.1	732.81
ENSMUSG00000038415	N/A	111.26	139.68	146.37	146.98	140.3	121.01	116.68	135.49	170.01	141.42	63.306	112.62	91.234	94.487	71.474	60.825	93.652	85.778	89.315	99.517
ENSMUSG00000038416	N/A	1619.5	1490.5	1525.4	1492.5	1462.7	1600.5	1515.9	1468.2	1412.8	1472.8	1694.1	1535.1	1661.2	1495.6	1402.7	1630.7	1575.2	1596.8	1496	1519.9
ENSMUSG00000038417	N/A	1348.6	1354.8	1339.8	1324.1	1318.6	1349.4	1292.1	1364.7	1291.9	1337.9	1322.5	1483.7	1269	1318.8	1352	1317.9	1324.2	1264	1316.7	1256.2
ENSMUSG00000038418	N/A	4333.8	5108.4	4490.6	5821.6	8720.5	5645.2	6409.5	4892.3	6943	9847.5	7850	8221.2	7440.9	9186.8	9312.4	11001	8262.9	9906	6735.3	8707.1
ENSMUSG00000038421	N/A	0.61134	0.8074	0	2.5125	1.896	3.4248	1.7286	2.4634	1.1973	0	0	0	0	0	0	2.8964	0.76764	0	0.72028	0
ENSMUSG00000038422	N/A	137.55	143.72	127.5	138.19	112.81	122.15	127.91	137.95	130.5	97.693	136.25	99.499	111.38	133.63	126.57	136.13	112.84	138.56	129.65	94.347
ENSMUSG00000038425	N/A	524.53	544.19	512.55	560.3	500.53	505.72	537.58	472.97	566.31	502.42	488.56	500.77	508.31	407.64	473.51	499.64	424.5	472.25	469.62	493.71
ENSMUSG00000038429	N/A	8557	7908.5	8449.2	7977.3	7950.7	8639.6	7515.7	8358.2	8125.9	7619.1	8604.1	7428.5	7417.2	8019.2	7265	8431.6	8410.2	7506.1	7985	7196.2
ENSMUSG00000038437	N/A	7840.5	7343.3	7492	7697.2	8112.8	7994.6	7298	7836.8	7670.9	7120.4	7124.7	7600.2	7772.7	8618.5	7975.3	7191.9	7572	7148.8	7627.1	7722.3
ENSMUSG00000038446	N/A	1955.7	1935.3	1924.8	1878.1	1840	1758	1982.7	1954.3	1868.9	2066.4	1886.8	1936.4	1853.1	1869.5	1955.1	1842.1	1955.2	2021.9	1945.5	2005.9
ENSMUSG00000038451	N/A	62.357	47.636	51.51	51.507	58.775	77.628	64.821	55.015	75.428	56.755	50.92	55.763	34.361	29.696	49.138	53.584	39.15	39.59	42.497	55.574
ENSMUSG00000038453	N/A	16817	16196	16738	15680	18234	17854	14265	16209	18401	16076	16601	15842	14799	16916	15715	16062	17686	14419	15238	14784
ENSMUSG00000038456	N/A	731.17	641.88	694.12	753.76	695.82	758.02	719.08	743.94	812.95	689.44	822.98	782.87	770.16	874.68	754.94	750.18	797.58	782.37	800.95	783.21
ENSMUSG00000038457	N/A	36.069	39.562	32.64	35.176	31.283	52.513	38.028	35.308	44.299	24.191	42.663	27.335	33.176	33.745	28.292	28.964	43.755	36.762	25.93	25.849
ENSMUSG00000038459	N/A	913.96	812.24	859.87	856.78	839.91	907.56	780.44	873.68	883.59	823.42	1091.3	856.12	968.03	963.77	856.2	921.07	914.26	788.97	932.04	873.68
ENSMUSG00000038462	N/A	3421.7	3019.7	3136	2832.9	2573.8	3226.1	2823.6	3130.1	2885.4	2789.4	3623.6	3007.9	3056.9	2669.9	2543.3	3409.1	3260.9	2915.5	3042.5	2670.2
ENSMUSG00000038463	N/A	213.36	183.28	226.44	212.31	218.98	265.99	197.92	196.25	243.05	241.91	356.44	310.52	271.33	274.01	297.81	360.61	356.95	311.06	336.37	277.87
ENSMUSG00000038467	N/A	5867.1	6208.9	5684.5	5791.4	6199.8	5590.4	5584.1	5589.4	5974.4	6165.8	5697.5	5643	5425.5	5871.7	5786.4	5788.6	5550.8	5572.7	5562.7	5554.9
ENSMUSG00000038473	N/A	5625.6	5112.4	5390.7	4495	5070.7	4978.5	4668.8	4694.4	4941.2	4994.5	6135.2	5896.7	4674.3	4660.9	5475.2	5763.9	5566.1	5422.9	5563.4	4458.9
ENSMUSG00000038481	N/A	2928.3	2773.4	2926.9	2964.8	2857.2	2669	2815.8	2820.6	2834	2979.2	2759.3	2791.4	2892.2	2466.1	2747.3	2518.5	2748.9	2454.6	2624.7	2856.3
ENSMUSG00000038482	N/A	736.67	763.8	773.68	659.54	695.82	880.17	726.86	872.03	773.44	613.14	871.15	1011.4	721.58	681.65	753.45	887.76	911.95	929.42	898.19	635.88
ENSMUSG00000038485	N/A	5418.3	5163.3	5609	5424.6	5813	5608.6	5736.2	5629.6	5157.9	5369.4	7397.2	6807.4	6690.9	6574.9	6784.1	7377.3	6779.8	6593.6	6889.5	6295.4
ENSMUSG00000038486	N/A	19888	17853	19429	17298	18183	20256	17642	19667	18651	18477	20335	17491	18023	17303	17382	19606	20129	18390	19188	16908
ENSMUSG00000038489	N/A	624.18	650.76	547.74	541.45	525.18	579.93	579.93	568.22	511.24	474.51	539.48	661.5	547.41	510.23	470.54	693.7	615.65	666.43	679.94	518.26
ENSMUSG00000038495	N/A	2033.9	2139.6	2167	2041.4	2132	1927	2125.3	2079.1	1885.7	2229.3	2197.8	2592.4	2209.8	1977.5	2720.5	1981.2	2264.5	2154.8	2570.7	2493.1
ENSMUSG00000038496	N/A	116.16	142.1	134.64	152.01	161.16	114.16	198.78	131.38	125.71	137.7	177.53	193.53	245.27	230.82	184.64	127.44	170.42	178.15	198.8	209.37
ENSMUSG00000038497	N/A	1186.6	1092.4	1225	1160.8	1169.8	1253.5	1091.6	1170.1	1174.5	1146.3	1380.3	1183	1240.5	1483.4	1329.7	1481.5	1420.1	1298	1335.4	1337.7
ENSMUSG00000038500	N/A	943.3	1009.2	985.84	937.18	1069.3	1158.7	986.14	1038.7	1090.7	835.51	934.45	949.06	1023.7	1051.5	918.74	1039.8	979.51	899.26	935.64	978.37
ENSMUSG00000038502	N/A	1724	1478.3	1659.6	1247.5	1262.7	1335.7	1340.5	1693.2	1379.3	1150	1498.7	1495.8	1328.2	1348.5	1154	1697.3	1685.7	1300.8	1541.4	1070.1
ENSMUSG00000038503	N/A	1449.5	1919.2	1683.5	1904.5	1817.3	1933.9	1524.6	1872.2	1892.9	2104.6	1637.7	1864.2	1811.7	1893.8	1870.2	1942.1	1931.4	1704.3	1713.5	1757.7
ENSMUSG00000038506	N/A	1688.5	1683.4	1584.1	1692.2	1620.1	1751.2	1653.4	1591.3	1687	1543.6	1716.1	1906.9	1642.2	1850.6	1780.9	1737.9	1827.7	1651.5	1757.5	1812
ENSMUSG00000038507	N/A	336.85	368.17	348.33	375.63	355.49	384.72	412.26	370.33	349.6	375.89	249.1	281	270.15	242.97	318.65	257.78	236.43	280.9	213.2	263.66
ENSMUSG00000038508	N/A	0.61134	1.6148	0.51	0	0.94798	0	0.86428	0	0	0	0	0	0	1.3498	0	0	2.3029	0	0.72028	0
ENSMUSG00000038510	N/A	462.18	544.99	504.39	572.86	595.33	465.77	604.99	524.7	511.24	541.5	444.52	502.96	573.47	499.43	623.91	570.6	392.26	555.2	487.63	575.13
ENSMUSG00000038515	N/A	21.397	0	5.1	0	22.751	0	0	21.349	0	0	0	0	11.849	0	0	0	0	0	0	0
ENSMUSG00000038517	N/A	1756.4	1686.7	1790.1	1771.3	1827.7	1732.9	1663.7	1590.5	1738.4	1849.7	1775.3	1839.1	1630.4	2047.7	1922.3	1694.4	1682.7	1692.9	1797.1	1989
ENSMUSG00000038518	N/A	1379.2	1579.3	1592.7	1466.1	1566.1	1583.4	1397.5	1514.2	1343.3	1354.7	1451.9	1570.1	1438.4	1336.3	1614.1	1472.8	1481.5	1544	1424	1543.2
ENSMUSG00000038520	N/A	1518	1599.5	1597.3	1567.8	1530	1518.3	1298.1	1460	1552.9	1689.6	1246.9	1456.4	1195.5	1129.8	1359.5	1393.2	1428.6	1402.6	1501.8	1517.3
ENSMUSG00000038521	N/A	49.519	46.829	78.541	101.76	97.642	37.672	59.635	53.373	75.428	51.173	48.168	42.642	65.167	78.289	83.386	20.275	40.685	54.672	56.902	47.82
ENSMUSG00000038522	N/A	16.506	22.607	15.81	15.075	20.856	19.407	15.557	18.065	17.959	20.469	27.524	30.615	16.588	9.4487	11.912	28.964	21.494	41.475	15.846	20.679
ENSMUSG00000038523	N/A	3.0567	4.037	4.08	0	1.896	0	2.5928	4.1056	1.1973	0.93041	0	1.0934	0	0	1.489	4.3447	1.5353	2.8278	4.3217	2.5849
ENSMUSG00000038524	N/A	330.13	406.12	394.23	360.55	385.83	455.49	389.79	411.38	425.03	402.87	297.26	378.31	361.38	322.61	357.37	228.82	299.38	431.72	273.71	401.95
ENSMUSG00000038525	N/A	846.71	928.51	860.38	869.34	880.67	849.34	912.68	893.38	901.55	844.81	843.62	824.42	905.23	867.93	777.28	784.94	817.54	858.72	899.63	867.22
ENSMUSG00000038526	N/A	186.46	204.27	223.38	223.62	223.72	198.64	233.35	221.7	270.58	196.32	143.13	211.02	218.01	186.27	196.55	141.93	265.6	274.3	236.25	293.38
ENSMUSG00000038527	N/A	23.842	20.185	12.75	11.306	18.012	15.982	15.557	17.244	27.537	26.052	12.386	22.961	17.773	13.498	11.912	10.138	15.353	22.623	12.245	16.802
ENSMUSG00000038528	N/A	7.3361	4.8444	8.6701	8.7939	7.5838	7.9911	9.507	9.0324	7.1837	5.5825	6.8811	9.8405	5.9243	9.4487	7.4452	7.2411	6.1411	6.5983	4.3217	5.1697
ENSMUSG00000038530	N/A	21876	23633	23033	22599	20222	24294	25648	24685	22728	25666	21769	21984	20755	18868	20567	22892	23129	23856	23374	22504
ENSMUSG00000038533	N/A	2735.8	2304.3	2438.8	2287.7	2247.7	2566.3	2548.8	2307.4	2237.7	2480.5	2419.4	2292.8	2391.1	2157	2471.8	2404.1	2380.4	2503.6	2716.9	2207.5
ENSMUSG00000038534	N/A	598.51	585.36	544.17	597.99	599.12	652.99	473.62	596.14	572.3	605.7	509.2	551.07	558.07	619.56	629.86	577.84	601.06	533.52	593.51	635.88
ENSMUSG00000038535	N/A	2074.3	1819.1	2198.6	2301.5	1849.5	1896.2	2009.4	1909.1	1806.7	1913.9	2013.4	2145.2	1843.6	1935.6	1897	1814.6	1768.6	1977.6	1903.7	1919.3
ENSMUSG00000038537	N/A	6.7248	7.2666	6.1201	8.7939	3.7919	7.9911	11.236	4.9267	10.775	13.026	9.6335	10.934	9.4789	6.7491	10.423	10.138	7.6764	9.4262	4.3217	7.7546
ENSMUSG00000038538	N/A	2501	2171.9	2077.2	2187.2	2322.5	2052.6	2369.8	2104.5	2024.6	2342.8	2332.7	2564	2385.1	2152.9	2765.1	2298.3	1954.4	2299	2225.7	2446.6
ENSMUSG00000038539	N/A	401.04	414.19	383.01	381.91	397.2	407.55	367.32	403.17	413.06	406.59	461.03	395.81	353.09	413.04	366.3	369.3	406.08	365.74	394.71	370.93
ENSMUSG00000038540	N/A	13.45	19.378	17.34	12.563	11.376	15.982	13.828	19.707	19.156	17.678	11.01	28.428	22.512	18.897	32.759	17.379	17.656	39.59	28.091	28.433
ENSMUSG00000038541	N/A	0.61134	0.8074	1.02	0	0.94798	0	0	0.82112	1.1973	0	2.7524	0	1.1849	1.3498	1.489	0	0	0.94262	0	0
ENSMUSG00000038542	N/A	1129.2	1028.6	1221.5	1346.7	1144.2	1303.7	1163.3	1285.1	1253.5	1077.4	1094.1	1218	1077	1032.6	1009.6	1089.1	1203.7	1189.6	1156.1	1134.8
ENSMUSG00000038543	N/A	83.143	76.703	73.441	100.5	71.098	90.186	110.63	70.617	71.837	79.085	57.801	59.043	84.125	82.339	83.386	60.825	57.573	65.041	77.07	73.669
ENSMUSG00000038544	N/A	924.96	825.16	917.5	853.01	918.59	863.04	954.16	967.28	859.64	842.95	995.01	939.22	1083	944.87	950.01	980.45	878.18	976.55	1013.4	969.32
ENSMUSG00000038545	N/A	1555.3	1650.3	1460.7	1728.6	1453.3	1667.9	1449.4	1446	1524.1	1337.9	1295	1198.4	1130.4	1313.4	1160	1160	1322.6	1109.5	1256.2	1137.3
ENSMUSG00000038546	N/A	3191.2	2997.9	3322.2	3236.2	3089.5	3207.9	3101	3166.3	3079.4	3145.7	3786	3549.1	3904.1	3795.7	3858.1	3716.1	3736.1	3626.2	3872.9	3732.5
ENSMUSG00000038550	N/A	467.07	431.96	430.95	443.46	411.42	355.03	376.82	353.08	422.64	338.67	309.65	322.55	391	373.9	397.57	285.3	369.23	351.6	280.91	359.3
ENSMUSG00000038552	N/A	2782.8	2423	2477.6	2103	2244.8	2400.8	2296.4	2362.4	2308.3	2157.6	2354.7	2133.2	2074.7	2117.9	1844.9	2314.3	2357.4	2199.1	2284.7	1879.2
ENSMUSG00000038555	N/A	4881	5109.2	4787.9	4939.7	4852.7	5305	4293.7	4770.7	5290.8	4728.4	4479.6	4087.1	3952.7	4787.8	4166.3	4311.4	4680.3	4184.3	4235.3	4179.7
ENSMUSG00000038560	N/A	22.62	19.378	20.91	22.613	12.324	5.708	19.878	21.349	25.143	10.235	9.6335	12.027	23.697	31.046	11.912	13.034	12.282	11.311	7.9231	14.217
ENSMUSG00000038563	N/A	522.09	583.75	532.44	536.43	513.8	514.86	534.99	610.09	512.43	599.19	529.84	546.7	563.99	602.02	588.17	543.08	558.84	530.69	585.59	615.2
ENSMUSG00000038564	N/A	2751	2815.4	2692.8	2701	2667.6	2921.3	2781.2	2611.2	2493.9	2579.1	2969.9	2931.4	2921.9	3093.8	3065.9	3184.6	3134.3	3138.9	2951.7	2953.2
ENSMUSG00000038567	N/A	3.6681	1.6148	2.04	2.5125	2.8439	9.1327	3.4571	4.9267	9.5782	1.8608	5.5049	6.5603	2.3697	6.7491	7.4452	4.3447	6.1411	6.5983	6.4825	2.5849
ENSMUSG00000038569	N/A	135.11	117.07	114.24	106.78	105.23	133.57	102.85	125.63	124.52	90.25	130.74	94.032	99.528	130.93	96.787	101.38	118.98	84.835	115.97	118.9
ENSMUSG00000038570	N/A	152.84	138.87	140.25	143.22	113.76	136.99	172.86	160.94	142.48	157.24	126.61	115.9	110.19	134.98	131.04	123.1	151.22	116.88	131.09	95.64
ENSMUSG00000038572	N/A	1.834	0	0.51	1.2563	0.94798	2.2832	0	0.82112	1.1973	0.93041	0	0	0	0	1.489	1.4482	0.76764	1.8852	0	0
ENSMUSG00000038576	N/A	6411.8	6442.2	6786.6	6633.1	6954.4	6787.9	5839.9	6732.4	7133.4	6402.2	6574.2	5987.4	6598.5	7035.2	6291.2	6183.9	6848.1	6116.6	6449.4	6537.1
ENSMUSG00000038578	N/A	453.01	427.92	455.94	474.87	424.69	454.35	425.22	513.2	486.09	508.01	382.59	385.97	389.82	248.37	366.3	327.3	335.46	364.79	390.39	461.4
ENSMUSG00000038582	N/A	1868.3	1658.4	1690.2	1778.9	1822	1785.4	1679.3	1830.3	1661.8	1726.8	2146.9	2197.7	1988.2	2001.8	2041.5	2155	2317.5	2073.8	2241.5	2071.8
ENSMUSG00000038583	N/A	25.676	26.644	36.72	35.176	36.971	26.257	25.064	25.455	37.116	42.799	22.02	19.681	30.806	31.046	32.759	20.275	26.867	15.082	18.007	38.773
ENSMUSG00000038587	N/A	538.59	906.71	611.5	689.69	1066.5	851.63	564.37	650.33	894.37	871.8	517.46	682.28	601.91	658.71	807.06	545.98	584.94	706.96	686.43	659.14
ENSMUSG00000038593	N/A	959.2	1074.6	987.88	835.42	841.81	1068.5	810.69	946.76	1250	941.58	726.64	879.09	721.58	741.05	850.24	848.66	940.36	762.58	946.45	886.61
ENSMUSG00000038594	N/A	249.43	259.98	204.51	216.08	216.14	213.48	295.58	206.92	176	278.19	202.3	251.48	222.75	153.88	287.38	225.92	168.11	223.4	252.1	208.08
ENSMUSG00000038600	N/A	14.672	33.911	16.83	8.7939	11.376	7.9911	9.507	12.317	31.129	8.3737	49.544	25.148	14.218	22.947	17.868	11.586	19.191	18.852	7.2028	36.188
ENSMUSG00000038602	N/A	3144.8	2850.9	3199.8	3434.7	3362.5	3173.6	3170.2	3291.1	3177.6	3442.5	3287.8	3036.3	2919.5	3092.4	3010.8	3191.9	2986.9	2937.2	3121	3150.9
ENSMUSG00000038604	N/A	3802	3760	3729.7	3595.5	4229.9	4209	3334.4	3852.7	4212	3862.1	4566.3	4181.1	4030.9	4659.6	4243.8	4486.6	4581.3	4041.9	4277.7	3963.9
ENSMUSG00000038605	N/A	882.78	817.89	876.19	706.03	906.27	881.31	800.32	907.34	856.05	792.71	860.14	818.95	782.01	710	719.21	770.46	812.16	814.42	792.31	736.69
ENSMUSG00000038607	N/A	982.43	886.52	921.07	1008.8	1031.4	801.4	978.36	947.58	1009.3	920.18	882.16	945.78	972.77	985.36	996.17	923.97	854.38	849.3	927	978.37
ENSMUSG00000038608	N/A	1031.9	1070.6	1016.4	1065.3	1249.4	868.75	1199.6	950.86	998.53	1080.2	964.73	1305.5	1177.8	904.37	1450.3	932.66	1019.4	1150.9	1279.9	1295
ENSMUSG00000038611	N/A	2273.6	2248.6	2323.1	2434.7	2360.5	2278.6	1994.8	2233.5	2358.6	2194.8	2401.5	2211.9	2266.6	2784.7	2547.7	2682.1	2630.7	2286.8	2377.6	2529.3
ENSMUSG00000038612	N/A	2063.3	2133.1	2162.9	2288.9	2198.4	2250.1	2451.1	2328.7	2112	2173.4	2583.2	2445.9	2689.6	2753.6	2531.4	2603.9	2510.2	2435.7	2541.9	2742.5
ENSMUSG00000038615	N/A	14337	14607	14465	14497	16822	14341	15518	14285	15374	16047	14639	15158	14896	16312	15915	14206	14620	15648	14144	16336
ENSMUSG00000038618	N/A	12.838	22.607	17.85	0	18.96	10.274	1.7286	10.675	35.918	9.3041	8.2573	0	31.991	14.848	4.4671	10.138	10.747	7.5409	4.3217	6.4621
ENSMUSG00000038619	N/A	13297	13121	13542	13384	14222	12357	13325	13933	13559	13998	12363	13172	14124	13367	13592	12456	12488	13203	13794	12429
ENSMUSG00000038622	N/A	399.21	393.2	447.27	435.93	404.79	423.53	382.87	434.37	403.48	428.92	337.17	326.92	361.38	350.95	329.08	307.02	336.23	331.8	377.43	346.37
ENSMUSG00000038623	N/A	1096.8	1170.7	1135.8	1121.9	1030.5	1092.5	1069.1	988.63	994.94	1095.1	1348.7	1307.7	1318.8	1200	1160	1419.3	1296.5	1314	1171.9	1328.6
ENSMUSG00000038624	N/A	1.2227	0	1.53	1.2563	0	1.1416	1.7286	0.82112	1.1973	0.93041	0	2.1868	1.1849	1.3498	0	0	3.0706	1.8852	2.8811	1.2924
ENSMUSG00000038628	N/A	1382.9	1249	1401.5	1440.9	1302.5	1367.6	1471.9	1377.8	1314.6	1412.4	1460.2	1459.7	1536.8	1418.7	1435.4	1523.5	1501.5	1450.7	1419	1439.8
ENSMUSG00000038630	N/A	1123.7	882.48	677.29	687.18	726.15	450.93	935.15	566.58	434.61	1138.8	674.35	1022.3	586.51	295.61	1107.8	637.22	377.68	632.5	694.35	615.2
ENSMUSG00000038633	N/A	1861.5	2183.2	2175.2	2226.1	2347.2	2266.1	2320.6	2232.6	2351.5	2484.2	2168.9	2089.5	2354.3	2269	2182.9	2039.1	2144	2351.8	2338.8	2600.4
ENSMUSG00000038637	N/A	144.89	201.04	153	148.24	143.14	202.06	178.04	142.88	250.23	146.07	116.98	132.3	127.97	161.98	165.28	121.65	135.1	113.11	138.29	126.66
ENSMUSG00000038641	N/A	0.61134	0	1.53	0	0	0	0	0	0	0.93041	1.3762	2.1868	1.1849	1.3498	0	2.8964	0.76764	0	0	0
ENSMUSG00000038642	N/A	1971	2096.8	1934.4	2174.6	2049.5	1867.6	2256.6	1964.1	2036.6	1991.1	1870.3	1943	1901.7	2223.1	2187.4	1833.5	1695.7	2062.4	1801.4	2300.5
ENSMUSG00000038644	N/A	234.14	180.86	213.69	232.41	193.39	227.18	245.45	210.21	221.5	244.7	207.81	212.12	234.6	284.81	184.64	276.61	253.32	223.4	239.13	235.22
